Mean1,STD1,SKW1,KUR1,Mean2,STD2,SKW2,KUR2,Mean3,STD3,SKW3,KUR3,Mean4,STD4,SKW4,KUR4,Mean5,STD5,SKW5,KUR5,Mean6,STD6,SKW6,KUR6,Mean7,STD7,SKW7,KUR7,Mean8,STD8,SKW8,KUR8,Mean9,STD9,SKW9,KUR9,Mean10,STD10,SKW10,KUR10,Mean11,STD11,SKW11,KUR11,Mean12,STD12,SKW12,KUR12,Mean13,STD13,SKW13,KUR13,Mean14,STD14,SKW14,KUR14,Mean15,STD15,SKW15,KUR15,Mean16,STD16,SKW16,KUR16,Mean17,STD17,SKW17,KUR17,Label
-0.012555694,0.175301686,0.187585339,21.6993084,-0.012625,0.090158172,0.012580505,2.805506229,-0.012779297,0.092558809,-0.001643149,2.857314348,-0.01316748,0.091070294,-0.007333434,2.767596483,-0.013187989,0.088959783,-0.000550797,2.833550453,-0.013455078,0.094015904,0.021315183,2.88736248,-0.013136718,0.092782378,-0.016598454,2.828362465,-0.011752442,0.54620111,0.025657577,3.183028221,0.030927246,0.269542903,0.144904628,7.658344269,-0.046321288,0.090722457,-0.002311548,2.750286818,-0.017698241,0.090685464,0.00392073,2.782115459,-0.012376953,0.09348993,0.020052793,2.877297163,-0.013299805,0.090965338,-0.01011873,2.815465689,-0.012678223,0.092918441,-0.009104533,2.780481815,-0.013083496,0.090399981,0.016197408,2.803456783,-0.012493652,0.091073416,9.27942E-05,2.807427168,-0.013762696,0.093528919,-0.015781341,2.880716324,M4
-0.013206054,0.091718227,0.006076796,2.842659473,-0.013358886,0.091670617,-0.012433016,2.865109205,-0.012736816,0.093350016,0.022804668,2.906283617,-0.013463867,0.093467399,0.03302579,2.825805664,-0.012994629,0.09125074,-0.01325424,2.897513866,-0.013234863,0.092545785,-0.019667126,2.859403133,-0.012666016,0.092115909,0.004459159,2.79854846,-0.013318848,0.090902805,0.013747331,2.794037342,-0.013462891,0.093082383,-0.002296112,2.784022331,-0.013331055,0.089902706,-0.006026513,2.753327608,-0.013147949,0.089360341,-0.007193566,2.807243824,-0.013205566,0.091677748,0.026534379,2.891639471,-0.012636718,0.08983396,0.003130525,2.839460373,-0.014225097,0.093621396,0.011704589,2.855866194,-0.013000976,0.090657614,0.007437303,2.863643646,-0.013246582,0.091037892,0.024036283,2.82259798,-0.013266114,0.092891827,0.009946478,2.867347717,M4
-0.013639496,0.107219078,-1.00252533,8.392130852,-0.012828125,0.091219217,0.024552872,2.774537563,-0.013881836,0.095337816,0.012870719,2.87881732,-0.012489746,0.095408872,0.021096263,2.893863201,-0.012821778,0.091612808,-0.023159342,2.774127483,-0.012831055,0.092320539,0.006383149,2.862406492,-0.013271485,0.090595245,0.001537955,2.842975616,-0.013200196,0.09201356,-0.011718482,2.764084816,-0.012107911,0.092633687,0.018235378,2.805351019,-0.013958008,0.089457087,-0.022522653,2.855054617,-0.01445166,0.090663992,-0.027005374,2.813890457,-0.01295459,0.091064788,0.012491969,2.854966879,-0.012410156,0.090304621,-0.000818579,2.858154297,-0.014002929,0.094289921,0.007713454,2.839769602,-0.013074707,0.092083789,0.004487711,2.810885668,-0.080742188,0.197815761,-1.730981231,5.909722805,0.046794433,0.133885637,-0.774687707,3.769697428,M4
-0.009667236,0.093358181,0.002686172,2.85094738,0.029591309,0.092313342,0.001201903,2.837978125,-0.005069824,0.092201903,-0.026669886,2.864797115,-0.010712402,0.091923229,-0.010893353,2.793956995,-0.011327148,0.089492761,0.010258791,2.810433626,-0.012447754,0.091375239,0.026620036,2.776973486,-0.012595215,0.0892535,-0.01807549,2.789037704,-0.013220215,0.094071336,0.028301943,2.840455532,-0.013108399,0.096851729,-0.021165332,2.903967619,-0.011989258,0.092302464,-0.003140821,2.840584993,-0.013231445,0.092787981,-0.011284268,2.873884201,-0.012839844,0.091435991,0.001661393,2.832050085,-0.013317871,0.092611097,-0.006360167,2.805243015,-0.013440429,0.094806269,0.016282579,2.919719219,-0.013447266,0.093681954,-0.007826246,2.909375429,-0.013900391,0.095013201,-0.009098959,2.899887085,-0.013619629,0.094147176,0.026334172,2.733371496,M4
-0.013412628,0.091668189,0.000331503,2.845802069,-0.013189453,0.091062568,0.016923182,2.798817873,-0.013807129,0.091671541,-0.0031455,2.838424206,-0.013686035,0.092219859,-0.018583374,2.814631462,-0.013468262,0.090663865,0.012532704,2.83918047,-0.013772461,0.092217848,0.019000627,2.876620054,-0.013354492,0.089096829,0.005564105,2.795793295,-0.013261719,0.091073103,0.001860371,2.84377408,-0.013207031,0.094719194,-0.015205651,2.848470688,-0.013541504,0.091784813,-0.013701709,2.858384848,-0.012956543,0.093478218,0.006265028,2.994779348,-0.012869141,0.090664655,0.024518477,2.824640036,-0.013844239,0.090319961,0.011371939,2.780433416,-0.013666992,0.092047095,-0.007547035,2.873063326,-0.013141601,0.091028623,-0.027997026,2.823620796,-0.013494628,0.093187511,0.003679238,2.838762045,-0.013340821,0.09134189,-0.007514748,2.820674181,M4
-0.025925782,0.104259863,-0.206794709,3.328275204,-0.012923828,0.091170147,-0.034393527,2.756126404,-0.013350097,0.094313525,0.031670343,2.795110941,-0.012646972,0.09267924,0.02464889,2.826629877,-0.014441406,0.094988413,0.008576359,2.902491331,-0.012069824,0.097712524,0.019480836,2.911095381,-0.013859375,0.096003376,0.01264473,2.953774452,-0.007049805,0.110888928,0.317693949,3.557361841,-0.183675289,0.100389063,0.004982809,2.904922247,-0.051539063,0.095730022,0.032757878,2.827628613,-0.016520508,0.094171546,0.00652781,2.929136753,-0.01371875,0.091043688,0.00765152,2.774865627,-0.011448731,0.092494518,0.002853929,2.812539101,-0.012980957,0.093358196,0.002165601,2.867055416,-0.012463867,0.091327503,0.029903034,2.845630884,-0.012590332,0.094515361,0.017891346,2.911506891,-0.013533691,0.095439702,0.021996437,2.935497761,M4
-0.013150482,0.094249576,0.007500588,2.864299774,-0.012969727,0.092989378,-0.011000867,2.826109886,-0.013698243,0.099412806,0.018044122,2.88342905,-0.012526856,0.095631488,0.024869386,2.84890914,-0.013746094,0.0962817,-0.012680447,2.923332691,-0.012878418,0.096781552,0.011907386,2.88134408,-0.013129395,0.092852116,0.00782679,2.9063344,-0.012409179,0.095035024,-0.007673584,2.851775646,-0.013478028,0.091571331,0.041013259,2.794322014,-0.012911133,0.091750786,0.028622396,2.800441027,-0.013352539,0.094121985,-0.029654087,2.858008623,-0.013144043,0.090719514,-0.004763206,2.860051155,-0.013391602,0.094551742,0.034901313,2.88705802,-0.013062011,0.09364821,-0.003630994,2.797091484,-0.012618653,0.091368861,0.008003627,2.846988201,-0.013388184,0.095146596,0.010003224,2.925768375,-0.013703614,0.095728166,0.007698223,2.805632114,M4
-0.019453796,0.095961027,-0.052999437,2.916919947,-0.012993652,0.09463042,-0.01673482,2.833863735,-0.013746094,0.094312266,0.009217265,2.852083445,-0.013250488,0.09155006,-0.000328583,2.809584856,-0.013898438,0.093058512,0.005375781,2.817736864,-0.012850586,0.094434462,0.012647809,2.82085371,-0.012746094,0.09127333,0.014781237,2.803178072,-0.013531738,0.094752967,0.022195298,2.844439983,-0.013242676,0.092484705,-0.012680625,2.817378283,-0.013271485,0.090546809,-0.00331582,2.87882638,-0.013251953,0.094376922,-0.018819658,2.971127272,-0.013979004,0.090983033,-0.012695978,2.828373432,-0.013285644,0.095964462,-0.011896369,2.837458849,-0.013640625,0.094286844,-0.001045495,2.795500517,-0.012601074,0.091849871,0.016717887,2.876674414,-0.039568361,0.102841467,-0.059722733,2.891755342,-0.085402831,0.099461213,-0.042042241,2.886101246,M4
-0.014707305,0.094789997,0.004633754,2.858803272,-0.027663574,0.096852407,0.017815454,2.826194286,-0.016865723,0.097975574,-0.006940069,2.864962101,-0.014306152,0.094782487,0.035833936,2.838501453,-0.013899414,0.093660682,0.029488249,2.834132195,-0.013967774,0.089732416,-0.000972357,2.732379198,-0.014079101,0.090498351,-0.01712176,2.847760916,-0.013408203,0.093163401,0.004859644,2.845174313,-0.013662109,0.095940635,0.003182273,2.855453014,-0.013391602,0.096004434,0.018937303,2.892787695,-0.013355957,0.096569911,0.005716016,2.956162691,-0.01329834,0.095462561,0.004489446,2.874699593,-0.013229492,0.098507978,0.011462849,2.91204524,-0.013877441,0.096968606,-0.00438395,2.883873224,-0.012824707,0.095568977,0.015482975,2.805804968,-0.013843262,0.093603812,-0.02120663,2.810626745,-0.013644043,0.089782365,-0.002447594,2.740149021,M4
-0.013294769,0.091809765,0.006233533,2.848855972,-0.012732422,0.091285616,0.017453449,2.872981787,-0.014362793,0.092756234,-0.008920503,2.859153986,-0.012976075,0.089918934,-0.00135293,2.850815773,-0.012419922,0.092858277,0.029955341,2.873773098,-0.012828125,0.090803906,0.032596871,2.787010431,-0.014076171,0.09118589,0.011931953,2.799327374,-0.012679199,0.094422884,0.03519683,2.832798481,-0.01338916,0.092635401,-0.013107518,2.802228689,-0.013397461,0.093963161,-0.005755257,2.903771877,-0.013339356,0.091940276,0.014352921,2.856981516,-0.01354834,0.089794472,0.014298036,2.804204702,-0.013052247,0.091217756,0.009649329,2.842102289,-0.01381543,0.092874661,-0.037118867,2.925316572,-0.013300293,0.091630347,-0.014109288,2.787423372,-0.012817871,0.091604777,0.004223251,2.864992142,-0.013981446,0.089924142,0.010884455,2.862705469,M4
-0.0142099,0.171009153,0.087245956,23.5933342,-0.013358398,0.091845028,0.036530826,2.819934368,-0.012842285,0.094003178,0.014912601,2.953430653,-0.012475586,0.090218924,0.010760764,2.782488585,-0.013816406,0.093862675,-0.011912965,2.918180466,-0.013701172,0.0910272,-0.010209046,2.815063953,-0.013417481,0.090849079,-0.002736753,2.827605963,-0.014896484,0.579750299,0.041864146,2.828009844,-0.018615723,0.111374162,-0.35908854,3.226237774,-0.013532715,0.093318105,0.014676944,2.851984262,-0.015843261,0.092794254,0.000682061,2.815664053,-0.015552734,0.089576945,0.008275922,2.828532696,-0.013768555,0.092104308,-0.01133247,2.792609692,-0.01396582,0.092072234,-0.006633619,2.824592352,-0.014089355,0.094358489,0.011154213,2.892779589,-0.014243164,0.095977277,-0.002647317,2.93075633,-0.013239258,0.090592414,0.008676339,2.882044315,M4
-0.013446045,0.092606783,-0.00498936,2.854935169,-0.014472656,0.092853427,0.002178435,2.880684853,-0.013248047,0.09298151,-0.011300406,2.935758591,-0.013783691,0.090566084,-0.003326895,2.831775904,-0.013220703,0.09438657,0.002367859,2.949522257,-0.013569336,0.091394253,-0.002942394,2.840016365,-0.012733887,0.090656728,-0.012828561,2.845999002,-0.013172852,0.092468269,-0.034822941,2.817219257,-0.013817871,0.091463327,-0.00226753,2.814687967,-0.013032715,0.091899715,-0.003445866,2.837475061,-0.013591797,0.091058373,-0.025853004,2.811209679,-0.012925293,0.088667855,0.029047621,2.866439581,-0.014002441,0.092708662,0.018945077,2.817125559,-0.012824707,0.095886894,0.01221733,2.856729507,-0.014090332,0.096224949,-0.000835769,2.853758335,-0.013294433,0.09609855,-0.044843975,2.837754965,-0.013355957,0.092044637,0.004040519,2.775586605,M4
-0.00965628,0.18140991,0.292669415,19.86720657,-0.013121582,0.09314853,0.006033509,2.876713514,-0.01438623,0.093605064,0.010065968,2.827208519,-0.012900391,0.092327639,-0.025327045,2.846082687,-0.012721191,0.095875017,0.036788162,2.855095387,-0.014164551,0.096070148,-0.009311424,2.789670944,-0.013101563,0.095544323,0.003239598,2.893769741,-0.013962891,0.093149789,0.005158826,2.796282291,-0.013635254,0.090330675,0.021659527,2.860437393,-0.013083984,0.094635554,0.000198033,2.869424343,-0.013283203,0.093703464,0.034638409,2.819538832,-0.013709961,0.094625235,-0.00185653,2.890408278,-0.012688965,0.096040308,0.004266183,2.828588486,-0.013098633,0.092269324,0.002334512,2.832992554,-0.013555176,0.092538834,0.01744901,2.905966759,0.090723142,0.616434872,-0.361760944,2.435699224,-0.057810057,0.103244111,0.180036649,2.993978024,M4
-0.013607453,0.092198521,0.007155101,2.841711998,-0.016214356,0.091727927,0.013002191,2.803391457,-0.014226074,0.091278993,0.018496104,2.760920286,-0.013783691,0.092425801,-0.027948759,2.882810116,-0.013809082,0.095006004,-0.011978764,2.891535759,-0.012783203,0.091215298,-0.002775389,2.816871643,-0.012747071,0.094211325,0.008173791,2.883677006,-0.013464356,0.092016391,-0.027131023,2.882253647,-0.014152832,0.090793326,0.019976391,2.782021999,-0.013272949,0.093896829,0.033262938,2.867575169,-0.013009765,0.092676632,0.001386617,2.80177474,-0.013129883,0.093035191,-0.030413637,2.842952013,-0.014438964,0.093474314,0.019603988,2.870129108,-0.011920898,0.0909978,0.032309845,2.827333212,-0.01404834,0.092487082,0.007313907,2.871238947,-0.013062988,0.089143075,0.040873606,2.858519316,-0.013654785,0.090568244,0.027666889,2.750383854,M4
-0.013400726,0.093669549,0.006717529,2.873744011,-0.013568359,0.092285946,0.000828444,2.838993549,-0.01307373,0.089603752,0.019844355,2.825867414,-0.014185547,0.092261873,-0.027783388,2.8593297,-0.01267334,0.092890143,0.007162543,2.853287697,-0.0130708,0.091299966,0.015512289,2.830990553,-0.013955566,0.096371785,0.019509457,2.983941793,-0.013826172,0.094300039,0.021723557,2.940153599,-0.013204589,0.091410272,-0.015259054,2.839212894,-0.013442383,0.095267206,-0.016383803,2.823454142,-0.013898926,0.093258232,0.031624451,2.874768496,-0.013012695,0.094373457,0.034193117,2.816539526,-0.013575683,0.095836885,0.009957762,2.838523388,-0.013624024,0.093854278,0.006360976,2.833171368,-0.012452149,0.094281144,0.003433032,2.907321215,-0.012944336,0.094224222,0.009006092,2.887443542,-0.013903321,0.096904732,-0.009385767,2.917277575,M4
-0.011395416,0.210678875,1.04674089,16.03860474,-0.012774414,0.099672347,0.003157287,2.960923195,-0.012696777,0.096529402,0.009460513,2.918337584,-0.014573243,0.098489136,0.02646208,2.951105595,-0.013843262,0.094141677,0.023831008,2.868779182,-0.012741699,0.092292152,-0.020116502,2.814376354,-0.012989257,0.09543772,0.02293323,2.864953518,0.19088769,0.70660603,-0.400694191,1.959998608,-0.177495599,0.130832016,0.330177546,2.724036932,-0.020308105,0.094242603,-0.002403302,2.891610622,-0.013968262,0.091967948,7.89497E-05,2.800514221,-0.013938476,0.093301982,0.002047031,2.855181217,-0.013854004,0.094251521,-0.010610987,2.79720211,-0.013333008,0.093183219,-0.008985994,2.888743877,-0.012719238,0.095148817,-0.008416186,2.84505105,-0.013811035,0.092728317,0.036418989,2.833201647,-0.014167969,0.091883808,-0.00996065,2.895644188,M4
-0.01333078,0.095247202,-0.00608359,2.866598845,-0.013649902,0.0953473,-0.03184703,2.880382538,-0.012315918,0.093730882,0.001189478,2.823063612,-0.01324707,0.096766897,0.024068417,2.856762409,-0.013417481,0.095370047,-0.008356853,2.823297024,-0.013452637,0.095752545,0.010501258,2.909705162,-0.013480957,0.097217076,-0.007054682,2.888275385,-0.013324219,0.094421044,-0.018373836,2.882028103,-0.012844726,0.092604794,-0.01482126,2.828956604,-0.013242188,0.093439773,0.003039291,2.838139057,-0.013395996,0.091421984,-0.000628301,2.840733051,-0.013104492,0.095429219,-0.032589719,2.903015375,-0.014138184,0.091028884,-0.02049963,2.807224751,-0.01333252,0.096785955,-0.010140507,2.815606833,-0.012590332,0.098844454,0.006058606,2.87752533,-0.013865722,0.096370921,-0.008543325,2.869556904,-0.013890137,0.099014983,0.005179862,2.889451265,M4
-0.011712342,0.171670213,0.090289958,23.23286629,-0.01265332,0.0966089,-0.004942414,2.856590271,-0.013378418,0.095075831,0.023598671,2.820743322,-0.012987793,0.097015746,0.021605857,2.866839409,-0.013837891,0.097163089,0.004459894,2.873430252,-0.012090332,0.095423751,-0.005559193,2.821747065,-0.013920411,0.096669503,-0.02298508,2.824262857,-0.013068359,0.094259135,0.018672148,2.86858511,-0.013418457,0.095929496,0.011610828,2.863746405,-0.013010254,0.094828166,0.013300484,2.892724514,-0.012710937,0.090404309,-0.015078495,2.870264769,-0.01320166,0.094186887,0.015824316,2.930355787,-0.013464844,0.09248469,0.002479966,2.81816721,-0.014221191,0.092230365,0.019553334,2.813236713,0.003655762,0.391106486,0.149056211,5.870930195,-0.005354004,0.439277202,-0.139572188,4.882331848,-0.013735351,0.091974884,-0.002950008,2.87077117,M4
-0.012804626,0.091740206,-0.000426269,2.838962317,-0.011226074,0.09157002,0.00403859,2.841630936,-0.011928223,0.089354597,0.002291217,2.751006603,-0.012843261,0.091472574,-0.012346721,2.844531298,-0.012023926,0.091535106,-0.014081182,2.820797443,-0.011420898,0.091802046,0.006783603,2.80083847,-0.013340821,0.0925842,0.00223733,2.857076883,-0.013231934,0.089958809,-0.012906405,2.808337212,-0.013791015,0.092015341,-0.02496377,2.878350258,-0.012644043,0.094318807,0.015436063,2.855699778,-0.013080078,0.092047185,-0.000316388,2.843441248,-0.012882324,0.092875563,0.025255214,2.923618555,-0.013221679,0.090973593,0.004450674,2.862223387,-0.013716308,0.090538785,0.003612324,2.820094585,-0.012980957,0.094261758,0.015347508,2.842941999,-0.013422363,0.090352826,-0.004877511,2.816304684,-0.013120118,0.092022575,-0.020458354,2.796260595,M4
-0.01330658,0.091639347,0.004389104,2.832603455,-0.014041992,0.090752788,0.011480248,2.802321434,-0.012705566,0.089505047,-0.009523435,2.757422447,-0.012650391,0.093221933,-0.001492092,2.880870342,-0.014588379,0.090568863,0.009302526,2.887754917,-0.013711914,0.091836482,0.034931868,2.789547205,-0.013112793,0.093743809,0.006965373,2.889781237,-0.013111328,0.089678481,0.009446505,2.82879281,-0.013542481,0.092095308,0.008872351,2.802552462,-0.013146972,0.093939736,0.017742541,2.801830292,-0.013664062,0.091469556,-0.005077661,2.823534489,-0.012367187,0.095458247,-0.030941438,2.818447828,-0.013258301,0.091430292,0.033861469,2.803717375,-0.013738281,0.090386696,-0.001925557,2.900800705,-0.013148926,0.091947384,-0.000409582,2.835018635,-0.013097656,0.08844249,-0.009712151,2.789714336,-0.013019043,0.091500334,-0.005685476,2.835062504,M4
