Mean1,STD1,SKW1,KUR1,Mean2,STD2,SKW2,KUR2,Mean3,STD3,SKW3,KUR3,Mean4,STD4,SKW4,KUR4,Mean5,STD5,SKW5,KUR5,Mean6,STD6,SKW6,KUR6,Mean7,STD7,SKW7,KUR7,Mean8,STD8,SKW8,KUR8,Mean9,STD9,SKW9,KUR9,Mean10,STD10,SKW10,KUR10,Mean11,STD11,SKW11,KUR11,Mean12,STD12,SKW12,KUR12,Mean13,STD13,SKW13,KUR13,Mean14,STD14,SKW14,KUR14,Mean15,STD15,SKW15,KUR15,Mean16,STD16,SKW16,KUR16,Mean17,STD17,SKW17,KUR17,Label
-0.013453522,0.091448992,0.007034137,2.846899271,-0.013865722,0.091878004,0.033265315,2.819157362,-0.012918457,0.093931176,0.028507778,2.80343771,-0.013529785,0.092104115,0.010793626,2.787416697,-0.014481934,0.093242832,0.016251214,2.881515265,-0.012771484,0.090592578,0.005776483,2.900644779,-0.012486328,0.089939468,0.01786639,2.810150385,-0.014056153,0.092495196,-0.023412054,2.855143309,-0.013065429,0.089221917,-0.012799853,2.821175575,-0.014120606,0.092899747,0.004523614,2.862500429,-0.013020508,0.093291983,0.048618209,2.898552656,-0.013577636,0.090969883,-0.037905574,2.871461391,-0.013304199,0.091827162,-0.011101789,2.833223104,-0.013824707,0.09011095,0.034385487,2.838223696,-0.012958985,0.090361983,-0.007630688,2.845360518,-0.013231445,0.091504246,-0.006732423,2.853256464,-0.014042969,0.088633589,0.009358931,2.811423302,M1
-0.028032929,0.254284233,0.498941571,10.58982468,-0.01237207,0.089404181,-0.018224932,2.75604105,-0.012785644,0.092178084,-0.024287948,2.847719431,-0.046005372,0.289779514,-0.818902791,8.646817207,0.120280765,0.792316437,-0.074167877,1.333153486,-0.405453622,0.192454651,-0.087197296,2.164137602,-0.045976073,0.099728294,-0.037370622,2.832747936,0.010251465,0.092350021,-0.006765144,2.870227814,0.005166504,0.08940886,0.004021222,2.807128906,0.000570801,0.093322985,-0.025211954,2.822350264,-0.002385254,0.095251821,0.010230577,2.834583521,-0.006213379,0.092895664,-0.008863007,2.901835203,-0.00869043,0.097809382,-0.022372741,2.897377253,-0.009961425,0.096073687,-0.007800418,2.853805542,-0.01153955,0.095935792,-0.007412158,2.840123415,-0.011443848,0.093083553,-0.042320099,2.817002296,-0.011969727,0.090664446,-0.005171268,2.770673275,M1
-0.013350647,0.092134103,-0.001393164,2.838447094,-0.013103516,0.091661967,0.013909028,2.846158028,-0.012671875,0.091758162,0.036606029,2.879111528,-0.013196289,0.08934737,-0.012463324,2.797622919,-0.012938476,0.093045682,0.013135902,2.840014935,-0.013580078,0.092197016,-0.010039713,2.79470396,-0.013750977,0.093013041,0.015017799,2.883356571,-0.012648926,0.094360247,-0.031125704,2.892594337,-0.013715332,0.090504244,0.008487539,2.813826561,-0.013341309,0.094006233,0.005139001,2.859265327,-0.012637207,0.093378395,-0.010004583,2.817994356,-0.014093262,0.090739027,0.015175719,2.816874027,-0.01304834,0.09379337,-0.018271782,2.871703625,-0.013932129,0.091933317,-0.026433159,2.78111887,-0.012732422,0.090459585,-0.015782431,2.80866003,-0.013691407,0.093308859,-0.026662817,2.875222921,-0.014528808,0.090471551,0.022356236,2.765875578,M1
-0.026119415,0.238592148,0.801112652,12.11985683,-0.013263184,0.092707805,0.013535202,2.879944563,-0.013825195,0.093453348,0.041215271,2.892321348,-0.011206055,0.090428561,-0.036887351,2.816969633,-0.015100097,0.091989271,0.014899767,2.859370708,-0.012328125,0.091415644,-0.000169876,2.899114847,-0.013303223,0.090506807,-0.012631274,2.763893604,-0.013415528,0.092903852,-0.023021972,2.861237526,-0.013390137,0.088831946,-0.017788487,2.819622993,-0.013509765,0.089051798,-0.000569515,2.782873392,-0.012444336,0.090135373,0.006278638,2.875701904,-0.04355957,0.588456869,0.040885556,2.713662148,0.004854004,0.626814067,0.662620485,1.748573542,-0.221184075,0.145306379,-0.203063667,2.599562407,-0.023018066,0.0920486,0.011958643,2.850296497,0.00038916,0.092686623,-0.008891551,2.790974379,-0.003606445,0.090617709,-0.007054537,2.876354456,M1
-0.011573456,0.091819711,-0.005987154,2.839159727,-0.006145508,0.092962466,-0.000802031,2.784643412,-0.007616699,0.092646308,-0.021020349,2.932224035,-0.009194824,0.08901687,-0.007254825,2.847887516,-0.010428223,0.090665415,-0.002747773,2.806592226,-0.010145508,0.09060961,-0.025985302,2.81682086,-0.012178223,0.089191087,-0.015978422,2.772628069,-0.012522949,0.092867412,0.005855802,2.824351311,-0.012104981,0.091433041,0.006609285,2.826649189,-0.013779297,0.094710819,-0.002344827,2.898645401,-0.012539063,0.093332715,-0.013033967,2.840843916,-0.013182129,0.090425678,0.012450862,2.8258183,-0.013243652,0.093037628,-0.014366764,2.862736464,-0.013408692,0.092424713,-0.03123674,2.815696001,-0.012600098,0.091368027,0.010936349,2.856589079,-0.013382813,0.093328685,-0.003629236,2.838276148,-0.012702636,0.090509824,0.013847155,2.803002119,M1
-0.013325531,0.091760911,0.002442863,2.840828896,-0.013791015,0.090278931,0.010893954,2.825475216,-0.013391602,0.091638304,0.018174907,2.879649639,-0.012865723,0.089950845,0.015422238,2.763805389,-0.01349707,0.092473105,0.021076508,2.790547132,-0.013314453,0.093488954,0.024542138,2.845078945,-0.013501464,0.091815531,-0.030272301,2.851147175,-0.012747559,0.093701601,-0.031537924,2.903950691,-0.01313916,0.089301586,-0.0084607,2.833639145,-0.013822754,0.092496604,0.01034975,2.855616808,-0.012600586,0.09436626,0.001137588,2.858667612,-0.014423829,0.09063863,-0.009732408,2.873125553,-0.012628906,0.091676749,0.006487231,2.820764303,-0.01263623,0.092684984,0.010856081,2.882267714,-0.014028809,0.090499789,-0.00066911,2.833873987,-0.012516113,0.092377387,-0.00482823,2.81415391,-0.014303222,0.090624958,0.001296632,2.760910034,M1
-0.035256959,0.299577922,-0.320803016,8.528280258,-0.012961426,0.093603827,0.028330302,2.892616749,-0.01368457,0.091240622,0.002999231,2.816247225,0.196226567,0.753076255,-0.336073041,1.751874566,-0.596508324,0.544716001,1.791705489,5.181660652,-0.220536619,0.18700546,-0.385838211,2.506713152,0.035922363,0.091649868,-0.024999756,2.788266182,0.03962744,0.092915177,-0.017522413,2.836896896,0.025352051,0.092336841,0.018810406,2.802180767,0.015249023,0.093423598,-0.025377478,2.799975634,0.007508301,0.093170084,-0.05338284,2.883930922,0.001506836,0.091108233,-0.007632496,2.79091692,-0.005299805,0.091996156,-0.010387132,2.919543266,-0.007460937,0.089288093,0.00459535,2.844106436,-0.008558594,0.089040123,-0.002754031,2.779158831,-0.010700684,0.092662431,0.007409568,2.874174356,-0.009792969,0.091083236,0.016071497,2.84847331,M1
-0.013176971,0.091814801,0.007519195,2.857116461,-0.011658203,0.094359115,0.034937374,2.860482216,-0.012389649,0.093413644,-0.020171577,2.860955,-0.012546387,0.090686642,0.015221437,2.843230247,-0.013695313,0.093612283,0.005583095,2.969339848,-0.012243653,0.093991429,0.015085883,2.911608219,-0.013407227,0.091154203,-0.025493119,2.885733604,-0.01271582,0.094323948,0.032460585,2.840121031,-0.013508301,0.090104595,0.009713565,2.807765007,-0.013690918,0.091260828,-0.005423157,2.858193398,-0.013530762,0.090423428,0.021666948,2.808130741,-0.013907715,0.090280175,-0.003398095,2.840685368,-0.012501465,0.092476912,0.015979929,2.845038891,-0.014435058,0.091214351,0.004182503,2.87586689,-0.012764649,0.089682944,-0.008443826,2.755303621,-0.014771485,0.091970749,0.024345892,2.849567175,-0.013064941,0.089837611,-0.00885727,2.810134649,M1
-0.037538178,0.285758436,-0.10583996,8.98691082,-0.01380664,0.096684024,-0.011761699,2.817722559,-0.012978028,0.095388204,0.046180349,2.900986433,-0.014286621,0.09175548,0.017096413,2.820092201,-0.013377441,0.093249567,0.008383134,2.864373446,-0.013596191,0.091836303,0.013702897,2.873105764,-0.012748047,0.091001369,0.020183433,2.780909777,-0.013674316,0.092833638,0.010916892,2.881672621,-0.013447266,0.089483142,0.022685124,2.810547352,-0.013316406,0.090672538,0.02752455,2.810727119,-0.013701661,0.090656348,0.005283286,2.851202011,0.226982906,0.791104436,-0.415197551,1.56927371,-0.67992872,0.224269345,0.375246376,2.081950426,-0.090236813,0.128564268,-0.269159108,2.867605209,0.035928711,0.090787731,0.040997427,2.830188513,0.026620606,0.093142889,-0.016758056,2.862095356,0.014955078,0.090408266,0.006244068,2.797843695,M1
-0.008884124,0.092113726,0.007948427,2.85111475,0.007960449,0.091726601,-0.006129089,2.829470634,0.0034375,0.093983099,0.009329434,2.870954275,-0.002531738,0.090310104,-0.00206823,2.779453754,-0.007819336,0.091418706,0.003504071,2.8250916,-0.008090332,0.088703781,0.018985644,2.822577953,-0.009878906,0.089319661,0.026012627,2.827521563,-0.011426269,0.092960238,-0.007513725,2.846312761,-0.010229981,0.093065262,-0.001370622,2.865453482,-0.011970703,0.091918461,0.021560663,2.94238019,-0.012790527,0.092207596,0.011481758,2.784575462,-0.012628906,0.090142958,0.037279114,2.830950737,-0.013458496,0.094365798,0.010294196,2.906085491,-0.012466309,0.0944601,-0.031039894,2.811140776,-0.013768067,0.091814041,0.033418301,2.828566074,-0.012844238,0.093742684,-0.007457062,2.907883883,-0.013640136,0.09007749,0.016533768,2.840535879,M1
-0.013216736,0.090723634,0.001221296,2.844154358,-0.013078125,0.090482809,-0.00177295,2.859017134,-0.013374512,0.089574464,0.01277799,2.863788843,-0.013068359,0.089041874,0.003742935,2.779667377,-0.012991699,0.093183994,0.000672649,2.826200724,-0.013383789,0.090507731,-0.017957965,2.816966772,-0.013416016,0.089586958,-0.025477983,2.870034218,-0.01257959,0.091276854,0.012986394,2.866307974,-0.012834473,0.08984451,0.018153783,2.825917959,-0.013273438,0.093552776,0.008323303,2.903343439,-0.01272998,0.093474627,0.003369074,2.913982153,-0.013688965,0.090390161,0.021255445,2.804543018,-0.013214355,0.091980733,-0.015267265,2.863297939,-0.013460449,0.089575589,-0.002563372,2.766725779,-0.014327637,0.088895217,0.004653434,2.844754219,-0.011892579,0.09088403,-0.003365923,2.818407297,-0.014153808,0.089135684,-0.004887949,2.804719687,M1
-0.011425934,0.216115713,-0.83865124,14.80015182,-0.013398926,0.092539907,0.00433789,2.840497971,0.005865234,0.389562488,0.17546159,5.67204237,-0.135107905,0.649762094,-0.027909014,1.877730966,0.140585944,0.150999174,-0.058942899,2.334931374,-0.017930176,0.090384126,0.030714551,2.85344243,-0.017796386,0.094264776,0.024335429,2.859111547,-0.017325684,0.093892597,0.002227879,2.880450964,-0.016121093,0.092711829,-0.035503834,2.908024073,-0.014328613,0.09522181,-0.022235999,2.942426443,-0.014179199,0.092896298,0.000934979,2.84548068,-0.014423829,0.092450522,-0.024159571,2.815751314,-0.014075195,0.091846637,0.002495828,2.815433502,-0.014065918,0.089982986,0.009001924,2.847711086,-0.013540528,0.09384089,-0.009444808,2.832847118,-0.013884277,0.092242189,-0.003401325,2.87025094,-0.013088379,0.092555046,-0.016785178,2.831116676,M1
-0.013412079,0.09398254,-0.001687156,2.843718767,-0.013983887,0.094418824,-0.013467487,2.876454592,-0.01367334,0.094389081,0.015313528,2.852434635,-0.013469238,0.095651709,-0.014589103,2.884604454,-0.013783203,0.094573788,0.001911359,2.880553246,-0.013174805,0.092407651,-0.003970118,2.788650751,-0.012865234,0.093278453,-0.025004745,2.846965551,-0.014234863,0.096168801,0.021441618,2.85124898,-0.012342285,0.093858473,-0.025220132,2.845763922,-0.013323731,0.094397753,0.001894828,2.826723337,-0.013501464,0.091945827,0.001437063,2.859318256,-0.013456543,0.092798121,0.003669794,2.852336884,-0.013386719,0.094340913,-0.017379338,2.810355425,-0.013500976,0.091772221,0.031169502,2.898795128,-0.01348584,0.096257322,-0.001389442,2.834325552,-0.013460449,0.09497302,-0.008677197,2.77585268,-0.012950684,0.09235359,0.010306171,2.775392771,M1
0.003788757,0.210117906,1.419766068,13.01775646,-0.013256836,0.100946173,0.028606016,2.936604261,-0.014132325,0.099746451,0.002519604,2.824440479,-0.013694336,0.099919528,-0.035873491,2.965527773,-0.012873047,0.100033015,0.021184511,2.937953472,-0.014072753,0.098354541,0.008953132,2.8878901,-0.013777832,0.097714104,0.013931288,2.928816557,-0.013221191,0.097362757,0.003496087,2.870449066,-0.014003418,0.096567243,0.025985004,2.885277033,-0.012937012,0.100730956,-0.007690143,2.880943537,0.158480465,0.598612428,-0.184914455,2.419432878,0.324616224,0.244701251,0.351789802,2.307091951,-0.049686525,0.100895509,0.022462592,2.89536643,-0.083904296,0.096887037,0.014912167,2.86549449,-0.070548825,0.101360068,0.006422165,2.965860605,-0.055715822,0.098442949,0.020459944,2.903281689,-0.040652342,0.096001409,0.005989499,2.841849804,M1
-0.017068023,0.095451854,0.003051393,2.883922577,-0.030145507,0.096969023,0.01788393,2.881801128,-0.026129883,0.093558043,0.001806299,2.84941864,-0.023403808,0.0935224,0.022486849,2.812732458,-0.019671386,0.095682062,-0.001186101,2.891601086,-0.017223144,0.093796447,-0.008923456,2.84920001,-0.015394043,0.095652826,0.004939485,2.840404749,-0.01603125,0.093566991,0.005924253,2.841850758,-0.014380859,0.095536351,0.008918172,2.908746004,-0.015507325,0.101586841,0.010842693,2.932202816,-0.013874512,0.100774683,0.012112316,2.850662708,-0.013224609,0.098285936,0.013364351,2.960362673,-0.013909668,0.095996201,-0.010812574,2.93130827,-0.013440429,0.089380197,-0.005558782,2.765926361,-0.014021972,0.091726214,-0.004559197,2.831397772,-0.013261231,0.095347963,-0.005450324,2.919957161,-0.01346875,0.093034357,-0.021726098,2.822975159,M1
-0.013364838,0.093218602,0.01298427,2.870942831,-0.013958496,0.092281871,0.026852435,2.854468346,-0.013350585,0.090356909,-0.007220214,2.831784964,-0.013724609,0.091649644,0.004845915,2.802176714,-0.012654297,0.095051661,0.008732434,2.826931953,-0.013650879,0.091574229,0.004697212,2.87321043,-0.013339844,0.096101716,0.015953189,2.972944021,-0.013491699,0.09404622,0.051222175,2.916083813,-0.013050293,0.092478469,0.034481004,2.851415873,-0.013780273,0.097881496,-0.00773266,2.929544926,-0.013085449,0.096563481,0.024725936,2.854378462,-0.013043457,0.094071031,0.022076478,2.886013508,-0.01398877,0.094002999,0.003735306,2.873140812,-0.012767578,0.090214811,0.003411519,2.773949146,-0.014155761,0.091093384,-0.001586314,2.84104228,-0.012585937,0.092904605,0.007667147,2.865800858,-0.013209472,0.090816192,0.012492799,2.821410656,M1
-0.030401794,0.268045068,0.174001679,9.604060173,-0.013507324,0.094384365,0.00803679,2.763878822,0.258289546,0.745955884,-0.52257514,1.885163903,-0.578730464,0.226116717,0.983571947,4.114291191,-0.138226077,0.13966766,-0.23378633,2.737349033,0.022995118,0.09357553,-0.013637352,2.853246212,0.018449707,0.097191952,-0.027886299,2.903338194,0.009246094,0.098677024,-0.000500955,2.930499077,0.004419433,0.095755644,0.001457342,2.9823668,-0.000373535,0.096918941,0.014212417,2.893213272,-0.005811035,0.095977843,0.017291468,2.97564292,-0.007959961,0.091739774,-0.000561022,2.822074652,-0.009560059,0.09316925,0.007689056,2.810285807,-0.009702637,0.090194725,0.019493364,2.785989046,-0.011351074,0.091066331,-0.013420052,2.81538558,-0.011711426,0.09178181,-0.022473481,2.808546066,-0.01289502,0.090044215,0.010173037,2.862067223,M1
-0.013323944,0.091317698,-0.006870017,2.842812538,-0.013327149,0.092652947,0.002603759,2.903847456,-0.012601074,0.092456974,-0.020089138,2.805695057,-0.012939453,0.090924904,0.020472931,2.832306623,-0.014004882,0.093897246,-0.009608404,2.809945583,-0.012913574,0.088363841,-0.023302756,2.774691343,-0.013955078,0.092302904,0.001565023,2.9701159,-0.01327002,0.093015954,0.005477098,2.868710756,-0.013811035,0.088704035,0.013851871,2.812316418,-0.012791992,0.0911901,0.002991097,2.82114768,-0.013387695,0.090679146,-0.017904846,2.896609545,-0.012999511,0.090780757,-0.007754709,2.8582232,-0.013518555,0.09365236,-0.011943963,2.849451303,-0.013793945,0.089679264,-0.005008638,2.792274475,-0.013561524,0.089630462,-0.035181254,2.814701796,-0.013199707,0.091570437,-0.02154297,2.814037561,-0.01310791,0.091387905,-0.005008339,2.783602715,M1
-0.019263275,0.218518898,1.029196382,14.74226475,-0.013162598,0.093937337,-0.025913427,2.897625446,-0.013737305,0.093289115,0.016316712,2.854352951,-0.013057617,0.092235968,0.017478228,2.833299637,-0.013410157,0.094138831,-0.007172308,2.811928034,-0.014972168,0.091652691,-0.005577109,2.785966396,-0.01351709,0.091717988,-0.008986992,2.740998745,-0.012885742,0.093288466,0.032005515,2.911007881,-0.013905274,0.090321429,0.030847171,2.740536213,-0.013620606,0.10950055,-0.0330837,9.598607063,0.168920904,0.731331646,-0.295009017,1.739754558,-0.252056152,0.119562976,0.110216849,2.689594507,-0.054601073,0.097627051,0.000709337,2.878841639,-0.014368164,0.0921399,0.001166992,2.918264389,-0.010595215,0.092008732,-0.011359994,2.816937685,-0.011219727,0.092300512,-0.012936186,2.873371124,-0.012024414,0.089284837,-0.005119568,2.898085356,M1
-0.013246796,0.092598297,-0.002654918,2.887385607,-0.012273925,0.090924494,0.010895261,2.895475864,-0.013176758,0.094552137,-0.014841404,2.891924143,-0.012443848,0.090158932,0.02400136,2.854642153,-0.012373047,0.092103362,-0.00942023,2.891236067,-0.013426757,0.089182496,-0.005159169,2.826848507,-0.013950683,0.090743445,0.00717511,2.834391594,-0.012998535,0.094455101,0.007786101,2.916971922,-0.013851563,0.092380516,-0.008151622,2.879462481,-0.012497558,0.09703175,0.001019201,2.940825939,-0.013804687,0.093631439,-0.007212234,2.87075448,-0.013578613,0.091620974,0.014977486,2.832901001,-0.013044434,0.092761151,-0.001385344,2.992148876,-0.013259278,0.095459461,-0.015310407,2.865528584,-0.014237793,0.091831669,0.009981864,2.852509022,-0.013886719,0.093285255,-0.038350277,2.879785061,-0.013144531,0.091114163,-0.014853046,2.851455927,M1
