Mean1,STD1,SKW1,KUR1,Mean2,STD2,SKW2,KUR2,Mean3,STD3,SKW3,KUR3,Mean4,STD4,SKW4,KUR4,Mean5,STD5,SKW5,KUR5,Mean6,STD6,SKW6,KUR6,Mean7,STD7,SKW7,KUR7,Mean8,STD8,SKW8,KUR8,Mean9,STD9,SKW9,KUR9,Mean10,STD10,SKW10,KUR10,Mean11,STD11,SKW11,KUR11,Mean12,STD12,SKW12,KUR12,Mean13,STD13,SKW13,KUR13,Mean14,STD14,SKW14,KUR14,Mean15,STD15,SKW15,KUR15,Mean16,STD16,SKW16,KUR16,Mean17,STD17,SKW17,KUR17,Label
0.002069153,0.096797906,0.611899137,3.988040924,-0.013218261,0.080402099,-0.007662296,2.705276966,-0.012677735,0.079158701,-0.003084284,2.618614912,-0.013498046,0.081727386,0.010492593,2.703355551,-0.012668945,0.084025465,0.004864363,2.797506332,-0.013429687,0.079599649,0.001453771,2.641285181,-0.012458008,0.080294542,-0.012110896,2.686822891,-0.013418457,0.078997232,0.03063553,2.592484951,-0.01409375,0.080779791,-0.009255893,2.577286005,-0.012228516,0.081824616,-0.000732734,2.694452286,-0.013871094,0.079418011,-0.005048305,2.599322319,0.160997063,0.131795228,-0.412358999,2.583358526,0.065253906,0.091675706,0.0633431,2.736891508,-0.009098633,0.081371203,0.002019499,2.698610067,-0.018197266,0.083063811,0.03330702,2.725200415,-0.018451171,0.079102866,0.027172282,2.626510859,-0.015834961,0.080625199,-0.001721551,2.64075923,M3
-0.01375708,0.080733083,0.005049822,2.68651557,-0.014934082,0.079632282,-0.04276913,2.675033092,-0.014976074,0.079850867,0.020098709,2.726676702,-0.01409082,0.084124118,0.006450777,2.80487299,-0.01411084,0.07982865,0.003811356,2.679545164,-0.013344727,0.0800827,0.014939176,2.606557608,-0.013952637,0.079940736,0.012123674,2.603670597,-0.012858886,0.078813195,-0.001804319,2.640058756,-0.013207519,0.08226373,-0.010846326,2.687348127,-0.013686524,0.07979282,0.003511506,2.62716651,-0.013895508,0.080095559,-0.000201048,2.673097849,-0.013561036,0.080088206,0.027447753,2.658713341,-0.01287207,0.079023413,0.021781284,2.617397547,-0.013751465,0.083697349,0.028706862,2.840853453,-0.01340918,0.081691504,0.005564644,2.6708529,-0.013690918,0.080192626,-0.003090724,2.642086267,-0.013770996,0.082376018,-0.005853829,2.697361231,M3
-0.013370941,0.080491677,0.008014805,2.680577278,-0.013539063,0.079352446,-0.008866978,2.584314823,-0.013254395,0.081433751,0.024402559,2.594796658,-0.013277343,0.079996109,0.015331776,2.649175406,-0.013593262,0.081861652,0.020774869,2.740836859,-0.013399414,0.081212766,0.014247604,2.7368927,-0.014126953,0.078600407,0.0135827,2.662698269,-0.012588867,0.081796579,-0.002328802,2.735640287,-0.013940918,0.081525549,0.016739883,2.712897301,-0.01293457,0.07906612,-0.000292425,2.613892317,-0.013146484,0.081348933,0.018516527,2.678261757,-0.013572754,0.079278916,0.012540717,2.657148838,-0.013398438,0.082464486,0.004327197,2.808209181,-0.01291455,0.081296213,0.00481158,2.760539293,-0.013703125,0.079173043,-0.00300115,2.574623346,-0.013371094,0.080834106,0.001087723,2.667452097,-0.013173828,0.078488864,-0.008784674,2.620396137,M3
-0.003118591,0.199343756,1.204649448,19.34462547,-0.012912109,0.081466936,0.017611193,2.717937708,-0.013787597,0.08202216,0.023714138,2.690901279,0.201806158,0.694658399,-0.435581595,2.071200609,-0.08607129,0.11038968,-0.477607727,3.14038825,-0.013089844,0.079032406,-0.006324706,2.680470705,-0.007997558,0.082695387,-0.015819596,2.680829287,-0.009300293,0.08415731,0.026057538,2.715306282,-0.010190918,0.079603612,0.03573595,2.608180761,-0.010899414,0.081460424,0.00278154,2.714348555,-0.01170459,0.079253584,-0.000664534,2.634781599,-0.011990234,0.080130376,0.017660927,2.640244007,-0.01299414,0.080696627,0.014141417,2.656435728,-0.013074218,0.078391567,0.004684831,2.599702835,-0.012272949,0.080607377,0.015326552,2.646170616,-0.012836426,0.079671226,-0.012760391,2.608119965,-0.012582031,0.080188416,0.00487516,2.665079832,M3
-0.013389343,0.080786437,0.002704965,2.677278042,-0.013234375,0.082141399,-0.025831353,2.75198698,-0.013021484,0.079429857,0.021423131,2.588280201,-0.01349707,0.080081366,0.008433647,2.675746918,-0.013293945,0.080169633,0.011644926,2.655273199,-0.013493164,0.081482172,-0.000979208,2.723672867,-0.013574707,0.082993515,-0.005299378,2.765237093,-0.013695313,0.079580508,-0.015488232,2.638114691,-0.012868164,0.079949088,-0.002176303,2.608344316,-0.014040527,0.07966762,-0.021617103,2.621425629,-0.013329102,0.079760641,0.012863725,2.665709496,-0.012499023,0.083119817,0.02582234,2.712435484,-0.013844239,0.080577679,-0.005955238,2.633762836,-0.013984375,0.079717427,0.009909414,2.65823698,-0.013588379,0.07992664,0.024033917,2.671202898,-0.012901856,0.078967974,0.009907568,2.599885941,-0.013363769,0.08478459,-0.003182393,2.738134623,M3
-0.019187745,0.210894614,1.129735351,16.2882576,-0.013400879,0.080430642,0.005785067,2.669832945,-0.014284668,0.079733372,0.015960991,2.621958971,-0.012726562,0.082390696,-4.5793E-06,2.719515085,-0.013533203,0.078878827,0.008880987,2.644182444,-0.012850586,0.08085224,0.030832415,2.629783392,-0.013929687,0.079272814,-0.009936888,2.662165403,-0.014005859,0.079157822,0.001874217,2.629624844,-0.013283203,0.082108632,0.021998513,2.700653553,-0.012599121,0.080206655,0.007687463,2.694255352,-0.01896045,0.145246252,0.118963346,13.62036133,0.137551755,0.720991313,-0.164827749,1.714131474,-0.233129889,0.116241202,0.013797299,2.553100824,-0.04466797,0.086624116,0.033172704,2.763451338,-0.009333496,0.081564657,0.008869691,2.738776684,-0.00813916,0.082319938,0.003897814,2.735718489,-0.009710938,0.081135236,0.006798461,2.675671101,M3
-0.012813781,0.080891117,0.008488615,2.696746349,-0.010875977,0.07878764,-0.008240178,2.634724855,-0.011670899,0.081291579,0.033877641,2.65819931,-0.012086914,0.079860672,0.026951039,2.633586407,-0.012110352,0.082043692,0.000874104,2.740598202,-0.013463379,0.080584809,-0.02472998,2.649127483,-0.013007324,0.077761121,0.016392708,2.631565809,-0.013025391,0.080865405,0.000339494,2.714905977,-0.01298584,0.082477503,0.041980881,2.798818827,-0.013738769,0.083237186,0.007312271,2.663975954,-0.013481446,0.082906455,0.013669119,2.792093515,-0.013320313,0.079700083,0.016297007,2.630303144,-0.013109864,0.082445025,0.006290878,2.73817873,-0.012992187,0.081638463,-0.004732337,2.782987595,-0.013057129,0.080678441,0.024847837,2.658280134,-0.013299805,0.080880113,0.01234112,2.687538147,-0.012794922,0.078852236,-0.025730461,2.616323709,M3
-0.013282257,0.08082132,0.010840683,2.682628632,-0.013736816,0.08041925,0.012326622,2.653415918,-0.012998047,0.082261644,-0.005157306,2.701519728,-0.013242676,0.079612695,0.011408236,2.670858383,-0.01269873,0.083089903,0.009926866,2.696174622,-0.013275879,0.079259351,0.002750071,2.668997526,-0.013611817,0.08089719,-0.003262938,2.694412708,-0.014072753,0.084701627,0.029982908,2.786301136,-0.013804687,0.080717131,-0.004129671,2.63470006,-0.013410157,0.082181834,0.018094383,2.743353844,-0.012827637,0.079731494,0.007108876,2.60039854,-0.013028809,0.07907594,0.047439858,2.674361467,-0.01305127,0.081238262,0.02526057,2.646118164,-0.013707031,0.079563737,0.025876997,2.613346338,-0.013038574,0.082263298,-0.000887062,2.763924599,-0.012341308,0.078397609,-0.018146453,2.613358736,-0.013669922,0.079476386,0.015838169,2.632202625,M3
0.013119903,0.163401231,2.692817688,12.41525173,-0.013328125,0.082878336,-0.002414165,2.751102686,-0.012664063,0.079818465,0.018113099,2.609787226,0.246871576,0.369119704,0.617179275,1.617980123,0.302624524,0.195832089,0.31813544,2.230503082,-0.016693847,0.085706368,0.004384618,2.746191263,-0.053066894,0.083993122,0.004644045,2.791414499,-0.048136231,0.079893865,-0.002054016,2.635884762,-0.038774416,0.078862883,-0.000204834,2.596457005,-0.031081054,0.080530733,-0.011641902,2.712182045,-0.024271484,0.078887992,-0.002344335,2.585216045,-0.01998291,0.082204483,0.040525507,2.725264788,-0.019637207,0.079641946,0.002950248,2.602715254,-0.016482422,0.079494655,0.025129888,2.657246351,-0.015413574,0.081348382,0.004728246,2.733690977,-0.015187012,0.079355426,-0.002291274,2.626393557,-0.014858399,0.083676361,-0.026627092,2.719532013,M3
-0.013191803,0.081117161,-0.002064231,2.704598904,-0.013914551,0.081386633,-0.008460416,2.723078966,-0.013949219,0.079885155,0.018202316,2.659304142,-0.013509765,0.082874127,0.003035087,2.731050968,-0.013292969,0.08061818,-0.004156269,2.662239552,-0.013112305,0.081249326,-0.002209537,2.709751844,-0.013449707,0.079685837,-0.004184166,2.603274345,-0.013219238,0.078739859,0.018110035,2.621866941,-0.012817871,0.081185244,0.006077299,2.708284378,-0.012534668,0.080336668,-0.015070959,2.702624559,-0.012747071,0.082248621,-0.002556838,2.746054888,-0.013644043,0.081743188,-0.006816162,2.662649393,-0.013208984,0.078636914,0.005043507,2.685647726,-0.012694824,0.083015881,-0.00519659,2.758065224,-0.012837403,0.081971854,-0.015501819,2.744359016,-0.013200196,0.081907585,0.013898019,2.748659849,-0.012936035,0.082241416,-0.031048236,2.727564096,M3
-0.012474304,0.181983158,0.613241136,21.3080368,-0.013646972,0.07889872,-0.019169034,2.611644983,-0.012652344,0.080485307,0.017446972,2.683015585,-0.012920898,0.079498649,0.001031302,2.621709347,-0.013365234,0.081176892,-0.005756311,2.678823709,-0.013451172,0.082106225,-0.000907595,2.707785368,-0.012655762,0.078740269,0.01225068,2.553518057,-0.013279785,0.081317596,0.005338686,2.693467379,-0.012903809,0.081532404,0.014323404,2.772620678,-0.013026856,0.081125975,0.000152796,2.731076002,-0.013187989,0.0837567,-0.009484421,2.734848499,0.096609376,0.637066185,-0.2796399,2.269781113,-0.074564449,0.122922242,0.77062583,3.693662405,-0.050408203,0.084643096,-0.00616029,2.79029417,-0.015075684,0.080042832,0.017772857,2.638668537,-0.012716797,0.081272691,-0.012391948,2.708984852,-0.012342285,0.078461975,-0.02280711,2.582288027,M3
-0.013156647,0.080795802,0.004637072,2.674807787,-0.012458985,0.079959027,0.022703737,2.646456003,-0.013401856,0.082275756,-0.018095285,2.69128561,-0.013075195,0.079340227,-0.001542948,2.638269424,-0.013257813,0.08288534,0.017554887,2.711726427,-0.01279834,0.079907902,-0.027808895,2.64179039,-0.013881348,0.080221757,-0.008728134,2.709457636,-0.01315918,0.085274629,0.00186414,2.770540476,-0.012998535,0.080336042,0.012263655,2.645839691,-0.013635742,0.082328357,0.009039107,2.773569107,-0.013140136,0.079676472,0.028009038,2.60512495,-0.013340821,0.079452857,-0.00423138,2.576107025,-0.013159668,0.081396148,0.021706803,2.631772995,-0.013105469,0.078612253,0.003944889,2.642950535,-0.012719726,0.082347684,0.018737154,2.707452536,-0.013737305,0.079458192,-0.004836632,2.631918669,-0.01263623,0.07898201,0.002998922,2.626956224,M3
-0.013403839,0.080688208,0.004082561,2.673568726,-0.014291503,0.083237581,0.016077926,2.767966986,-0.012768555,0.080221176,-0.00702642,2.670397282,-0.012736328,0.080590427,-0.001194026,2.70188117,-0.014220703,0.080853418,0.030713046,2.660106182,-0.012692383,0.079987928,0.021300485,2.650930643,-0.013465332,0.084152095,0.023846675,2.746919155,-0.013783691,0.08023309,-0.015973853,2.666444778,-0.013383789,0.07977847,0.013288872,2.624813318,-0.013527344,0.079318076,0.003104993,2.653110504,-0.013437011,0.078898974,0.009074948,2.589225531,-0.01351123,0.08223886,-0.002433212,2.669106007,-0.013276367,0.080419205,-0.010047359,2.669107437,-0.013300781,0.078357883,-0.012811523,2.592252254,-0.014035156,0.08073768,0.004359544,2.6888237,-0.012892578,0.078640565,-0.003312705,2.601096869,-0.013138672,0.083092056,-0.004465196,2.69798708,M3
-0.014801269,0.165543601,1.358615875,23.3497715,-0.013445312,0.082256861,-0.010831211,2.704252243,-0.012787109,0.079295747,-0.027755046,2.639092445,0.136138678,0.536914766,-0.174822465,3.046072483,-0.179210454,0.090984583,0.031329479,2.705188751,-0.042525392,0.082451351,0.002604066,2.702779531,-0.009550781,0.080471009,0.014686845,2.607727528,-0.007917481,0.07756865,0.027851243,2.596465826,-0.009758301,0.080023713,0.00152627,2.700945616,-0.010419434,0.078871861,-0.002558619,2.640021563,-0.011895508,0.081326962,-0.015341337,2.726712942,-0.012662598,0.081684805,-0.022141838,2.729127407,-0.011867676,0.079208672,0.004747395,2.577557802,-0.01207373,0.081701137,0.012914496,2.738469362,-0.012486816,0.080427982,0.010709601,2.730898857,-0.012793457,0.0822099,0.011196092,2.778840065,-0.013564941,0.082244977,0.001815188,2.728369951,M3
-0.013241364,0.080386996,0.002254983,2.68520689,-0.012456055,0.079197638,0.022865564,2.620928288,-0.013294433,0.07942979,-0.006358933,2.675495386,-0.013375976,0.078447431,0.008070949,2.602728844,-0.012810547,0.080704033,-0.004204422,2.685624838,-0.0133125,0.081511825,-0.004908048,2.689094543,-0.013751465,0.078450292,0.013161201,2.644296408,-0.013254883,0.080573916,-0.00109561,2.712311029,-0.012857422,0.081073686,-0.007956712,2.722524881,-0.013572265,0.080988839,-0.014754755,2.660165071,-0.013314453,0.084091298,-0.006612449,2.81610465,-0.01295459,0.079284564,-0.001762409,2.678283215,-0.013497558,0.0802956,0.031372119,2.659440279,-0.013400879,0.082745507,-0.008259606,2.705383539,-0.013501953,0.079676479,0.014105471,2.626789331,-0.01332666,0.081322402,0.006484134,2.67935729,-0.013180176,0.078184232,0.001485223,2.67066884,M3
-0.007552185,0.222402364,-0.802974343,14.17934132,-0.01289209,0.079753496,0.002560624,2.675760269,-0.013507812,0.082181141,0.022089144,2.745343924,-0.01322998,0.080172956,0.008135944,2.681419611,-0.012748047,0.08285448,0.003089302,2.782534599,-0.01406836,0.079929911,0.004923246,2.704806805,-0.012921386,0.079527758,0.026671523,2.643182993,-0.013061035,0.084096484,-0.042639177,2.727889061,-0.013301269,0.080831707,-0.021924488,2.692424536,-0.012943848,0.083099142,0.004216208,2.782046795,-0.01309082,0.080646135,-0.024138011,2.636525154,-0.009125,0.238531992,-0.106770195,13.38123798,-0.128855959,0.736977339,0.063876778,1.554366589,0.219783202,0.195970044,-0.217368811,1.919096589,-0.023060547,0.082188405,-0.014446786,2.738538742,-0.025360839,0.08028888,0.025163015,2.637114525,-0.022451172,0.078676254,0.021842182,2.608522892,M3
-0.014440704,0.081260607,0.003489279,2.697898626,-0.019834962,0.08234477,-0.005158462,2.782439232,-0.017112793,0.080256417,-0.011198341,2.639905453,-0.016342286,0.083930716,0.012103248,2.796250343,-0.015027832,0.08085788,0.000876614,2.673736811,-0.015194336,0.079017378,0.001436217,2.607228756,-0.013894043,0.083740577,-0.009182909,2.683173656,-0.013500976,0.081339024,0.011638072,2.655602694,-0.013698243,0.080970295,-0.005404233,2.702094078,-0.013313477,0.080034293,0.021656374,2.640001535,-0.014085449,0.078868091,0.026310697,2.58544445,-0.012747071,0.081256233,-0.001641624,2.701597214,-0.013516601,0.081452042,0.000332857,2.782495022,-0.012900391,0.081649467,-0.01016279,2.712969303,-0.013191407,0.08206483,0.022569243,2.750510693,-0.013566894,0.079274192,-0.021437421,2.616212845,-0.013124512,0.082607105,0.027721822,2.712552071,M3
-0.013174103,0.080844663,0.009564969,2.689065933,-0.012807129,0.082893208,0.012140232,2.711959124,-0.013517578,0.081249893,0.001555262,2.655002594,-0.012551269,0.081505693,0.013523542,2.694658756,-0.013613281,0.078450233,0.018135557,2.651024103,-0.013105957,0.08016064,0.027508635,2.629989862,-0.012245117,0.079756275,0.020565961,2.632939816,-0.013299316,0.078612961,0.000704491,2.619926453,-0.012958008,0.081553355,0.024802987,2.711441994,-0.013537598,0.079318732,-0.000289525,2.648729563,-0.012803223,0.080412194,0.000633235,2.685391426,-0.012995117,0.083101973,0.017132174,2.783725977,-0.013449707,0.079152048,-0.015763504,2.66638732,-0.013894531,0.083219595,0.006793241,2.732208729,-0.012361328,0.079901248,0.005322907,2.679199457,-0.013900879,0.080620915,0.008080779,2.717993736,-0.013745605,0.083363399,0.010541972,2.693766594,M3
-0.013094177,0.182182044,-0.470114648,21.20722198,-0.012744629,0.079298563,-0.02885988,2.619689226,-0.013327637,0.080032423,0.014495856,2.670158386,-0.018202148,0.568969846,0.054101791,2.942649364,-0.060162596,0.332518965,-0.985083044,4.543654442,0.047493652,0.087264985,0.021024154,2.723397017,-0.008770996,0.079538934,-0.017964438,2.573091507,-0.016082032,0.079522885,0.002158809,2.63740325,-0.016657716,0.078860089,0.002540507,2.626204252,-0.015012207,0.080280975,0.001597032,2.672100306,-0.013602051,0.083826363,0.000660415,2.7792449,-0.014368164,0.080208838,0.006343093,2.653229952,-0.014782715,0.080320761,0.001436631,2.648465395,-0.013304199,0.079348199,-0.005299563,2.67087388,-0.013691895,0.078596041,-0.002887023,2.630695581,-0.013142578,0.081001684,-0.015924096,2.677442312,-0.013148926,0.079014011,0.014678732,2.58984375,M3
-0.013204498,0.08022432,0.002170315,2.66651535,-0.013854492,0.078706518,-0.003475499,2.673354149,-0.013439453,0.080027483,0.024261391,2.631545067,-0.013389649,0.078862771,0.012588316,2.654212713,-0.013002929,0.082868241,-0.006702187,2.71270752,-0.013046875,0.080280542,-0.005163676,2.688220501,-0.01336084,0.079104334,0.001771147,2.654102325,-0.012744141,0.081807844,-0.024465661,2.657314062,-0.013211914,0.079339467,0.0005298,2.634539127,-0.013351074,0.083323404,0.01864722,2.743944168,-0.012729492,0.08088766,-0.009504558,2.708342075,-0.01342041,0.078799382,-0.012210151,2.583067894,-0.013363769,0.080790393,0.010455047,2.675836086,-0.013078125,0.07847923,0.005834871,2.583599091,-0.013290527,0.081810616,0.011259532,2.719749689,-0.013417481,0.080086954,0.016676847,2.606652975,-0.012570801,0.078206405,-0.007691876,2.631814957,M3
0.004873627,0.10694474,1.118866682,5.796899796,-0.013823731,0.081674442,0.032410268,2.737508774,-0.012538086,0.078553505,-0.000175732,2.608196259,-0.013791504,0.083189376,-0.000700183,2.762701988,-0.013654785,0.081608482,0.0027372,2.687084675,-0.012657715,0.079181097,0.017681638,2.594676733,-0.013052735,0.082341515,0.019307774,2.73790884,-0.013329102,0.080740109,0.002890611,2.699995518,-0.01282666,0.080439545,-0.020810353,2.651777029,-0.013165039,0.080140345,-0.016561976,2.657253027,-0.013754883,0.078600183,0.026939057,2.632782221,-0.013162598,0.081184924,0.006922537,2.719026089,0.196814939,0.184788018,-0.358939201,2.158870459,0.080086917,0.098877728,0.067910857,2.747254848,-0.011472168,0.082691625,0.009430539,2.759968281,-0.021879394,0.078822792,0.005051305,2.602379084,-0.01981543,0.081665516,0.029371889,2.673187494,M3
-0.014169739,0.081076555,0.005573049,2.713616133,-0.018478027,0.082262933,-0.017140325,2.735957861,-0.016181152,0.080677003,-0.003061998,2.734373808,-0.014974609,0.083105378,0.017918024,2.744575739,-0.014862793,0.079463981,0.018234095,2.601723433,-0.014450683,0.079551734,0.016892441,2.638144732,-0.014252441,0.080551006,0.01762782,2.704466581,-0.01487207,0.080066018,-0.015941728,2.707507133,-0.012908204,0.081875183,0.03486231,2.755651474,-0.013481934,0.079013206,0.021624407,2.666718006,-0.013245606,0.079889126,0.014753837,2.703071594,-0.013253418,0.082776427,-0.001817214,2.797795057,-0.013166016,0.080910303,0.003173738,2.717366695,-0.013251953,0.083844528,0.003184207,2.751782179,-0.013700684,0.079473786,-0.020288568,2.634247065,-0.012686036,0.080712028,0.015700396,2.666467905,-0.012950195,0.082672402,-0.013946122,2.743386984,M3
-0.013281555,0.080560341,0.015254591,2.694904327,-0.01321289,0.080741122,0.018067535,2.668399572,-0.013317871,0.081590712,0.022357559,2.693483353,-0.013274414,0.078862414,0.000251036,2.604348898,-0.013421875,0.078796543,0.003389036,2.638630152,-0.013277832,0.081748694,0.000502944,2.729556561,-0.012886231,0.079995275,0.009051542,2.653728485,-0.014044922,0.082367487,0.008357289,2.754242182,-0.013340332,0.079351239,0.008001038,2.67680192,-0.012580078,0.079250716,0.016348995,2.686283112,-0.013250488,0.083597504,0.025567789,2.80973959,-0.013261719,0.080431134,0.023102334,2.704508781,-0.013382813,0.083674811,0.029012552,2.770696402,-0.013705079,0.080024928,-0.000878102,2.647395134,-0.013414063,0.078586951,0.01506157,2.602579355,-0.013403809,0.080878012,0.030071849,2.71032095,-0.012730469,0.078836538,0.035068251,2.628457069,M3
-0.014846314,0.199620128,1.055391431,18.24638748,-0.013540039,0.078917682,-0.00128171,2.63832593,-0.013094238,0.080959469,0.00069415,2.656128407,-0.012874512,0.078761548,-0.011973192,2.670037031,0.161007807,0.683877826,-0.329411745,2.032545328,-0.208028808,0.098245092,0.03054936,2.761293173,-0.042164061,0.085906833,0.037446715,2.796718597,-0.007277832,0.082056686,0.006780905,2.710652113,-0.008132813,0.079340704,0.014660834,2.664720058,-0.009367188,0.083002269,-0.004281644,2.705487251,-0.010208008,0.081424363,0.007553392,2.67545867,-0.012028321,0.078570612,0.004289833,2.591677427,-0.011067383,0.080537289,0.003113259,2.621330261,-0.012248047,0.077891514,0.00788945,2.601973057,-0.012185059,0.081874035,0.003199534,2.660871744,-0.013522949,0.081164047,0.007449405,2.658827782,-0.01280957,0.078397326,-0.001078605,2.596434832,M3
-0.013190704,0.080098048,0.001131299,2.668818951,-0.012862304,0.080290154,-0.005520952,2.675219774,-0.013080078,0.077806719,0.019120252,2.609565973,-0.013499023,0.081969127,0.016110571,2.740330458,-0.01325586,0.082882173,0.002966472,2.721086502,-0.012737305,0.079754129,0.007962665,2.653951406,-0.013444336,0.080842353,0.023359857,2.708260298,-0.013392578,0.077957571,-0.001966048,2.626011133,-0.01339209,0.079753719,-0.02084111,2.605267048,-0.012765137,0.079938158,-0.000950758,2.588703156,-0.013053711,0.078612715,0.022938237,2.558682203,-0.013401856,0.080104709,-0.021544321,2.68964076,-0.012774902,0.078412086,0.005354828,2.60045433,-0.013817383,0.080693662,-0.011819833,2.737861395,-0.013386719,0.082733907,-0.002807849,2.805382252,-0.01307666,0.07878992,0.005325752,2.644749165,-0.013111328,0.080828391,-0.015014353,2.611145258,M3
-0.024152832,0.226313725,0.971202016,13.89015675,-0.013106934,0.08009813,-0.01673197,2.650953531,-0.013459961,0.080930188,0.005785586,2.71449995,-0.01379248,0.084052794,-0.00642499,2.761247873,-0.012646484,0.079764023,0.008139437,2.630966425,-0.013764649,0.080103442,-0.022408389,2.634850979,-0.013067871,0.078812793,-0.001785232,2.655369043,-0.01349414,0.079824828,0.005535477,2.664716005,-0.013099121,0.081814699,-0.024358338,2.724751234,-0.01273584,0.079137735,-0.004843779,2.642906666,-0.013444336,0.079662926,-0.01422862,2.626822948,-0.019380372,0.323481321,0.00040392,8.315897942,0.098385252,0.722319007,0.046813671,1.541200042,-0.286864758,0.1462989,-0.076311618,2.376656532,-0.042070314,0.084878504,-0.029087326,2.748367786,-0.001875,0.079972535,-0.015557101,2.674661875,-0.00202832,0.082960263,0.001478207,2.761486769,M3
-0.011769623,0.080759056,0.004492982,2.676591158,-0.006653809,0.079012781,0.006422503,2.641412258,-0.007741211,0.08120013,0.026552163,2.649148941,-0.010116699,0.078953773,-0.016496936,2.579413891,-0.010249511,0.079531983,0.020825213,2.648400545,-0.011610352,0.082938425,-0.018655399,2.718355656,-0.011243164,0.079202443,0.008703288,2.66863203,-0.012970703,0.082720913,-0.004212195,2.739480972,-0.012866211,0.080642626,0.007573868,2.667749166,-0.012987304,0.079308353,0.020871529,2.624239922,-0.012975098,0.083576426,-0.005910704,2.701240301,-0.013658691,0.08095818,-0.008534899,2.6947577,-0.012623535,0.083192773,0.026109762,2.758283854,-0.012981446,0.081703663,0.007940467,2.689684629,-0.013738769,0.078699246,0.013925304,2.626234293,-0.013414063,0.079895124,0.003427946,2.695164204,-0.012483398,0.079976581,-0.001757429,2.595670938,M3
-0.013146515,0.081028819,0.004953224,2.677721262,-0.013272949,0.082086928,0.010933878,2.712880373,-0.012751953,0.081103615,0.004877032,2.662043571,-0.013475098,0.07900811,0.025999863,2.608893394,-0.013461914,0.081831098,0.012640383,2.713640451,-0.012692383,0.080836229,-0.015002619,2.735574722,-0.013481446,0.082861595,0.015604208,2.676326752,-0.012833497,0.082481384,-0.033460733,2.712147951,-0.013274902,0.079714991,0.009287236,2.627883434,-0.013157715,0.081757307,-9.60993E-05,2.665858507,-0.013170899,0.081814714,0.033558875,2.671511173,-0.013594238,0.080861747,0.00045071,2.65921092,-0.013102051,0.080354631,0.002755657,2.707144499,-0.012647949,0.077719666,0.016065065,2.594061852,-0.01410498,0.080928065,0.000457184,2.633397579,-0.012666504,0.081671797,-0.008324354,2.683651686,-0.012655762,0.081289589,0.007553989,2.711480141,M3
-0.006012512,0.215630859,1.056065559,16.14245605,-0.01348584,0.083368994,0.013915149,2.727745056,-0.013608399,0.079959676,-0.019194201,2.5904212,-0.012995605,0.081769563,-0.005123517,2.700485468,-0.016704101,0.591632485,0.049938809,2.743264914,0.056530762,0.545643866,0.709426761,2.087856531,-0.020212403,0.084063634,-0.00398154,2.722407341,0.00120459,0.078919895,0.009794601,2.581720114,-0.001199707,0.079952024,-0.003576715,2.627720594,-0.003384766,0.080429964,0.021707745,2.660883427,-0.006184082,0.078148186,0.025818037,2.616563082,-0.009979004,0.081078447,-0.012823517,2.658966541,-0.009866211,0.078949764,-0.010063127,2.660423994,-0.010390136,0.079492293,-0.010851683,2.711457253,-0.011962891,0.083228134,-0.005112174,2.801112652,-0.012412109,0.07962352,0.015311871,2.650751829,-0.011550293,0.083167367,0.023631258,2.805375338,M3
-0.013211365,0.080517262,-0.002024156,2.690209627,-0.013782226,0.079730377,0.008088364,2.618125439,-0.01367041,0.080648839,-0.00386728,2.677378178,-0.012830078,0.083549269,-0.002870412,2.745795488,-0.01271289,0.079433888,-0.00035575,2.621535063,-0.013117188,0.079769209,-0.007272978,2.720318794,-0.013936523,0.078920811,-0.006277265,2.662799358,-0.013328125,0.079928674,0.009496065,2.635941982,-0.012645019,0.082282469,0.01582602,2.753017902,-0.013217773,0.080174126,-0.0065746,2.635607243,-0.012550781,0.079546064,0.000959554,2.623284817,-0.013277343,0.079296,-0.010975053,2.688801289,-0.013706543,0.079397634,0.021747375,2.650614738,-0.013342286,0.084150411,-0.018223904,2.822786331,-0.012989746,0.080831505,-0.024027979,2.670352221,-0.013333008,0.080535673,-0.020145334,2.711488247,-0.012941894,0.079885602,0.012359465,2.690460205,M3
-0.011911682,0.189833194,-0.755305648,19.91592026,-0.013008789,0.078656815,-0.010093552,2.673167467,-0.013642578,0.081416294,0.022488365,2.635198116,-0.013104981,0.079208195,0.018776659,2.644329071,-0.013306641,0.078557596,-0.03408524,2.636485815,-0.013953125,0.080066174,-0.003049384,2.672625542,-0.012780273,0.079567276,0.006640872,2.713455677,-0.01353125,0.082043372,-0.024587095,2.808602333,-0.013817383,0.081381798,-0.009226626,2.76996088,-0.012580078,0.079327859,0.001655676,2.618177652,-0.013717285,0.081929661,-0.023758586,2.704221964,-0.013052247,0.07957533,0.012082439,2.595530033,-0.165976569,0.656958103,0.400577575,2.246958017,0.123546876,0.104437716,-0.458422065,3.319137335,0.029596679,0.083319485,0.016364576,2.653773546,-0.013622559,0.080361225,0.01165479,2.646706104,-0.017636718,0.078428246,0.000934982,2.608791113,M3
